use,car
0.7960666666666666,0.0
0.51065,0.0
0.6060333333333332,0.0
0.7490666666666665,0.00025
0.7469666666666666,0.00041666666666666664
0.7352666666666665,0.0
0.6773833333333332,0.0
0.7201333333333332,0.0
0.7605,0.0
0.9020166666666666,0.0
0.9108833333333332,0.0
0.9489666666666664,0.0004833333333333333
6.322416666666666,1.981766666666667
3.185033333333333,0.0
2.0587833333333334,0.0
2.3404333333333334,0.0
3.913633333333333,0.0
4.617566666666667,0.0007333333333333333
3.412983333333333,0.0044333333333333325
2.9797833333333332,0.00435
2.933,0.00265
2.02375,0.0
1.853983333333333,0.0005333333333333333
1.2035333333333331,0.0
