use,car
1.1698666666666668,0.0
1.361033333333333,0.0
1.3550666666666669,0.0
1.3594666666666668,0.0
1.9800166666666668,0.0
1.1792166666666668,0.0
1.2053166666666668,0.0
2.0774166666666667,0.0
3.584983333333333,0.0
3.1429666666666667,0.0
2.86485,0.0
2.9426,0.0
3.7811166666666662,0.0
3.4503166666666667,0.0
4.019516666666666,0.0
5.510583333333333,0.0
4.152316666666667,0.0
3.587566666666667,0.0
3.171383333333333,0.0
2.9837833333333332,0.0
3.532,0.0
2.9641333333333333,0.0
2.6868166666666666,0.0
3.339033333333333,0.0
