use,car
2.36865,0.0001
1.3743,0.0002666666666666667
1.1428,0.00055
0.6119166666666666,0.0
0.6234166666666666,0.0
1.45635,0.0
0.9410666666666664,0.0
0.6052166666666666,0.0
0.7058666666666666,0.0
1.4332166666666668,0.0
1.07345,0.00035
1.39755,0.0
3.502283333333333,0.0007166666666666666
2.436116666666667,0.00041666666666666664
0.4707666666666666,0.0
2.1963833333333334,0.0
0.595,0.0
1.0039,0.0
2.5272666666666668,0.0
2.1513,0.0002833333333333333
2.454083333333333,0.0
3.358216666666667,0.0
2.3007,0.0
1.4777833333333332,0.0
