use,car
0.8609166666666666,0.008
0.8770166666666666,0.007933333333333332
0.87155,0.008
0.84325,0.008
0.87445,0.008
0.8422666666666666,0.007933333333333332
1.32205,0.007566666666666666
1.268066666666667,0.0074
1.3244333333333331,0.0073
2.0965,0.0072
2.4640166666666667,0.007016666666666667
4.062316666666667,1.0478333333333332
4.620916666666666,1.54925
4.684683333333333,0.007
5.855,1.8140666666666667
5.123316666666667,2.2819333333333334
3.259033333333333,0.007033333333333332
1.9739666666666669,0.007
1.5701666666666667,0.007
1.1458,0.007
2.92545,1.3165166666666668
1.5637833333333333,0.007
1.4675166666666668,0.007
1.1658,0.007033333333333332
