use,car
0.2385833333333333,0.0
0.17886666666666665,0.0
2.1828333333333334,1.8757166666666667
4.032366666666666,3.7358166666666666
3.413066666666667,3.212333333333333
0.4488833333333333,0.18455
0.2085,0.0
0.3886833333333333,0.0001
0.3186166666666666,0.0
0.2587666666666666,0.0
0.39005,0.0
0.7147,0.0
0.2056,0.0
0.2128,0.0
0.20991666666666664,0.0
0.17006666666666664,0.0
0.2547,0.0
0.3054333333333333,0.00055
0.4973,0.0003333333333333333
0.9852,0.0
1.2068166666666669,0.0
0.8466333333333331,0.00095
0.5234333333333332,0.0
0.5984666666666666,0.0
