use,car
0.9690833333333332,0.0
0.9274166666666664,0.0
2.8034166666666667,1.8757666666666668
4.56825,3.7402833333333327
3.319866666666667,2.85525
0.2625,0.0371
0.4822166666666666,0.0
0.4924666666666666,0.0007166666666666666
0.3333333333333333,0.0
0.38335,0.0
0.4949666666666666,0.0
1.8559,0.0
0.3958333333333333,0.0
0.16725,0.0
0.1995,0.0
0.2321166666666666,0.0
0.3163333333333333,0.0
1.2552,0.0005333333333333333
0.4612666666666666,0.0
1.4842,0.00055
1.1052333333333333,0.0
0.4175833333333333,0.0
0.5733,0.0
0.3658833333333332,0.0
