use,car
0.7104666666666666,0.0
0.81245,0.0
2.710033333333333,1.86605
3.9997,3.73945
3.9754166666666664,3.2129
0.45775,0.1568
0.2383333333333333,0.0
0.3467,0.0
0.36248333333333327,0.0
0.2289833333333333,0.0
0.264,0.0
0.19233333333333327,0.0
0.5042,0.0
0.6621833333333332,0.00135
1.3692166666666667,0.00105
0.5162833333333332,0.0
2.084433333333333,0.0
2.470266666666667,0.00055
2.636416666666667,0.0003333333333333333
2.3901833333333333,0.0006666666666666666
1.6755,0.0
1.7738,0.0
1.4951666666666668,0.0
1.94485,0.0
