use,car
6.258466666666666,4.9059833333333325
5.524783333333333,4.92735
5.54795,4.93485
6.33095,4.931116666666666
4.424433333333333,3.812083333333333
0.6501,0.0
1.548433333333333,0.0
1.6746833333333333,0.0
0.6637166666666666,0.0
1.5105,0.0
1.2104833333333331,0.0
1.6721,0.0
1.6718833333333332,0.0
2.8602166666666666,0.0
0.5213166666666667,0.0
2.06075,0.0
1.41465,0.0
2.3315,0.0
2.032,0.00011666666666666668
2.699816666666667,0.0
3.232733333333333,0.0
2.381683333333333,0.0
5.977783333333333,4.497783333333333
5.765216666666666,4.966116666666666
