use,car
1.0679666666666667,0.0
1.03885,0.0
0.5564333333333332,0.0
1.0429666666666668,0.0
0.42485,0.0
0.4192333333333333,0.0
1.3139,0.00045
1.0900833333333333,0.0
0.9821166666666664,0.0
1.0446,0.00018333333333333334
1.0245833333333332,0.0
1.4140833333333331,0.0
0.9818333333333332,0.0
1.3302333333333332,0.0
1.1863666666666668,0.0
2.44795,0.00018333333333333334
1.6131333333333333,0.0
2.467433333333333,0.0
2.0082,0.0001
1.9840166666666668,0.0
2.073716666666667,0.0
1.5323166666666668,0.0
5.41165,1.4404333333333332
1.231666666666667,0.0
