use,car
3.364066666666667,0.00435
3.26165,0.004
3.3244833333333332,0.004166666666666667
3.248666666666667,0.003916666666666666
3.40015,0.00425
3.324733333333333,0.00425
3.274383333333333,0.0039
1.866083333333333,0.00085
3.507133333333333,0.00545
3.8226166666666663,0.006233333333333333
3.5689333333333333,0.00545
4.16565,0.007316666666666666
5.0001,0.009016666666666666
5.2979666666666665,0.009833333333333331
5.54975,0.01045
5.688783333333332,0.01078333333333333
5.725116666666667,0.01085
5.501766666666667,0.009283333333333331
4.833433333333333,0.008083333333333333
4.763616666666667,0.008233333333333332
5.1137,0.008833333333333334
4.32935,0.006566666666666667
5.271783333333333,0.007783333333333333
4.893583333333333,0.006833333333333333
