use,car
5.101233333333333,4.1152
0.8295166666666666,0.0
0.4386833333333333,0.0
0.6694,0.0
0.45355,0.0
0.4635,0.0
0.4348166666666666,0.0
0.6607,0.0
0.7279666666666665,6.666666666666666e-05
0.6884166666666666,0.0
0.8658,0.0
1.0622,0.0
1.3545166666666668,0.0
1.3739833333333331,0.0
1.5051166666666669,0.0
1.7961333333333331,0.0001
1.8397,0.0010333333333333332
1.8926833333333333,0.0
1.8090833333333332,0.0
1.8258,0.0
1.52125,0.0
1.4545,0.002183333333333333
7.458216666666665,6.133516666666666
4.739366666666666,3.8637166666666665
