use,car
0.9709833333333332,5e-05
0.8272166666666666,0.0
0.8310833333333331,0.0
0.7718666666666666,0.0
0.7847666666666666,5e-05
0.9117333333333332,0.0008
1.0056333333333332,0.00165
1.2334666666666667,0.0023833333333333332
1.3561333333333332,0.004266666666666666
1.2657166666666668,0.0030833333333333333
2.0690666666666666,0.0028833333333333332
2.829466666666667,0.0
2.36385,0.0
3.5618833333333333,0.002533333333333333
1.8855333333333333,0.0
1.13705,0.0001
3.2899,0.00015
4.1723833333333324,0.0010166666666666666
2.96945,0.0030666666666666663
4.301616666666666,0.00165
3.2828,0.00145
3.348716666666667,0.0018833333333333332
5.460566666666667,3.3477333333333332
5.439016666666666,3.3541333333333334
