use,car
0.7874666666666666,0.0
0.7034333333333332,0.0
5.51365,4.748866666666666
10.39033333333333,9.744533333333331
10.583616666666666,9.80385
7.932,7.0846
0.8293666666666666,0.0
0.6984666666666666,0.0
0.8929333333333331,0.00018333333333333334
0.9633333333333332,0.00035
0.80745,0.0
0.67425,0.0
0.8581,0.0
0.9952666666666664,5e-05
0.8934666666666666,0.0002666666666666667
0.8257,0.0
0.6246666666666666,0.0
1.2135166666666668,0.0009833333333333332
2.040916666666667,0.0026666666666666666
1.2977166666666669,0.0004
1.0027666666666664,0.0
0.9551,0.0
1.3273166666666667,0.0003
1.3441,0.0003
