use,car
0.3877833333333333,0.0
0.37366666666666654,0.0
0.4189333333333333,0.0
0.9975666666666664,0.50645
3.71695,3.355033333333333
1.1539666666666668,0.7876833333333331
0.4462333333333333,0.0
0.711,0.0
0.40275,0.0
0.3881,0.0
0.34475,0.0
0.3991333333333333,0.0
0.3503,0.0
0.39065,0.0
0.35805,0.0
0.40745,0.0
0.4006333333333333,0.0
0.37421666666666653,0.0
0.5227333333333332,0.0031166666666666665
0.9862333333333332,0.0027
1.0905,0.0013666666666666666
0.8943,0.0
0.84105,0.0
0.44096666666666656,0.00135
