use,car
1.0994166666666667,0.0003
1.169166666666667,0.0003
0.7135,0.0032666666666666664
0.7157,0.0035
1.0865,0.0030833333333333333
0.7936833333333331,0.003
0.7084666666666666,0.0035
2.792733333333333,0.0027333333333333333
3.7132666666666663,0.00245
2.4397,0.0010166666666666666
1.8628,0.0014333333333333331
0.9414833333333332,0.0035
0.88535,0.004
0.9019166666666666,0.004
1.7882333333333331,0.00305
3.926033333333333,0.0008
2.41005,0.0032833333333333334
2.241033333333333,0.0034
3.770483333333333,0.00185
2.2732,0.0019
3.0878666666666668,0.0021166666666666664
2.838283333333333,0.0007666666666666666
1.3399666666666668,0.0011333333333333332
1.4656833333333332,0.0024666666666666665
