use,car
2.1761166666666667,0.0037666666666666664
0.59805,0.0005833333333333333
0.3560833333333333,0.0
0.6008833333333332,0.00055
0.5954,0.0005666666666666666
0.4429833333333333,0.0002333333333333333
0.4055,0.00015
0.4997666666666666,0.00025
0.4938,0.0
0.9476833333333332,0.0
1.5889833333333332,0.00025
1.5801166666666668,0.00015
1.7200833333333332,0.0012
2.8695166666666667,0.0015166666666666666
1.79555,0.00015
3.109916666666667,0.0022
1.12205,0.0
0.4199833333333333,0.0
0.6114666666666666,0.0001333333333333333
1.9935833333333333,0.003
1.4664,0.002
1.1564,0.0014166666666666666
0.80175,0.0006166666666666666
0.7386,0.0007166666666666666
