use,car
13.0804,11.569233333333331
1.3150666666666668,0.0
1.10965,0.0
1.0544166666666668,0.0
1.1075166666666667,0.0
0.8923833333333331,0.0
0.843283333333333,0.0
0.7248666666666665,0.0
0.6769666666666666,0.0001666666666666667
1.5331333333333332,0.0
1.1324333333333332,0.0
1.1532,8.333333333333332e-05
1.53325,6.666666666666666e-05
1.7715333333333332,0.0
2.1039833333333333,0.0
2.4293666666666667,0.0
2.5132,0.0
2.40005,0.0
2.1899,0.0
2.028233333333333,0.0
1.3210666666666668,0.0
1.52205,0.0
1.9715333333333331,0.0
2.4170333333333334,0.0
