use,car
3.39815,2.64575
0.7197,0.0
0.7393166666666666,0.0
0.6540333333333332,0.0
0.64885,0.0
0.6439166666666666,0.0
0.5813166666666666,0.0
0.5602666666666666,0.0
0.9965166666666664,0.0
0.973,0.0
1.2729333333333333,0.0
1.1977,0.0
1.7391,0.0
1.5676666666666668,0.0
1.563416666666667,0.0
1.5507666666666668,0.0
1.2646166666666667,0.0
1.1774166666666668,0.0
1.0189166666666667,0.0
0.96715,0.0
0.7746166666666666,0.0
1.4123333333333332,0.6046166666666666
3.9994666666666663,3.171466666666667
0.7043166666666666,0.09858333333333333
