use,car
1.6141666666666667,0.0
1.5782833333333333,0.0
1.69355,0.0
1.8845666666666667,0.0
1.7122333333333333,0.0
2.3976333333333333,0.0
3.8780166666666664,0.0
5.12615,0.0
3.7522666666666664,0.0
4.44575,0.0
2.3872,0.0
2.696683333333333,0.0
2.0341,0.0
2.3869833333333332,0.0
2.1513666666666666,0.0
2.4730833333333333,0.0
3.8380666666666663,0.0
4.262016666666667,0.0
3.26675,0.0
5.0023833333333325,0.0
3.1283833333333333,0.0
3.3107333333333333,0.0
5.790866666666666,3.9815833333333326
2.027966666666667,0.31625
