use,car
0.7423,0.00295
1.0375333333333332,0.0025
1.2374833333333333,0.00225
1.6528666666666667,0.00145
1.5395666666666667,0.00135
0.4350333333333333,0.003
0.4805166666666666,0.003
3.7837,6.4352
0.4841,0.003
0.4586833333333333,0.0029
0.7653833333333331,0.0028
0.7650333333333331,0.00295
0.7646166666666666,0.00295
0.5293833333333332,0.0023
0.5010666666666665,0.00185
0.6516833333333332,0.0026
0.69035,0.0016166666666666666
0.6761333333333333,0.0
0.9863,0.00036666666666666667
0.6145833333333331,0.0003
0.71145,0.0027333333333333333
0.662,0.003
0.7625166666666666,0.003
0.7168666666666667,0.00285
