use,car
0.5487,0.004
0.5446333333333332,0.004
0.566,0.004
0.5475833333333332,0.004
0.5552833333333332,0.004
0.5344833333333332,0.004
0.55205,0.004
0.5654833333333332,0.004
0.5523333333333332,0.004
0.5493833333333332,0.004
0.51105,0.004
0.50285,0.004
0.4754166666666666,0.004
0.4901833333333332,0.004
0.40725,0.003916666666666666
0.4875666666666666,0.0035666666666666663
0.4679666666666666,0.00375
0.44771666666666654,0.00345
0.4925833333333332,0.0038666666666666663
0.53815,0.003916666666666666
0.53775,0.00395
0.5629833333333332,0.004
0.5446833333333332,0.003883333333333333
0.5394333333333332,0.004
